"Chr_Gene","foregroundomega","Adjusted_P_Value"
"chr01_g33408.t1",1,1
"chr01_g33409.t1",1,1
"chr01_g33476.t1",1,1
"chr01_g33477.t1",1,1
"chr01_g33480.t1",1,1
"chr01_g33683.t1",1,1
"chr01_g33685.t1",1,1
"chr01_g33686.t1",47.08926,1
"chr01_g33687.t1",1,1
"chr01_g33688.t1",1,1
"chr01_g33689.t1",1,1
"chr01_g33690.t1",1.00005,1
"chr01_g33691.t1",1,1
"chr01_g33692.t1",2.00234,1
"chr01_g33694.t1",1,1
"chr01_g33696.t1",1,1
"chr01_g33782.t1",1,1
"chr01_g33783.t1",1,1
"chr01_g33785.t1",2.29272,1
"chr01_g33820.t1",30.74453,1
"chr01_g34119.t1",10.78014,1
"chr01_g3427.t1",1,1
"chr01_g3429.t1",1,1
"chr01_g3431.t1",1,1
"chr01_g3432.t1",1,1
"chr01_g34576.t1",1,1
"chr01_g34578.t1",1,1
"chr01_g34579.t1",1,1
"chr01_g34580.t1",1,1
"chr01_g34582.t1",1,1
"chr01_g34584.t1",1,1
"chr01_g34603.t1",1,1
"chr01_g34607.t1",1,1
"chr01_g34623.t1",1,1
"chr01_g34624.t1",1,1
"chr01_g34625.t1",1,1
"chr01_g34626.t1",1,1
"chr01_g34723.t1",1,1
"chr01_g34724.t1",1,1
"chr01_g34725.t1",1,1
"chr01_g34726.t1",1,1
"chr01_g34744.t1",1.25486,1
"chr01_g34801.t1",1,1
"chr01_g34932.t1",1,1
"chr01_g34988.t1",1.04379,1
"chr01_g34990.t1",1.83244,1
"chr01_g34991.t1",1,1
"chr01_g34992.t1",999,1
"chr01_g34993.t1",1,1
"chr01_g34994.t1",1.87558,1
"chr01_g34995.t1",1,1
"chr01_g3502.t1",4.19372,1
"chr01_g3503.t1",1,1
"chr01_g3505.t1",1,1
"chr01_g3506.t1",1,1
"chr01_g3507.t1",1,1
"chr01_g3515.t1",2.20717,1
"chr01_g35442.t2",9.25396,1
"chr01_g35470.t1",1.73655,1
"chr01_g35476.t1",1,1
"chr01_g35478.t1",1,1
"chr01_g35686.t1",1,1
"chr01_g35874.t1",1,1
"chr01_g35875.t1",1,1
"chr01_g35876.t1",1,1
"chr01_g35879.t1",1,1
"chr01_g36001.t1",1,1
"chr01_g36004.t1",28.24782,1
"chr01_g36005.t1",9.94117,1
"chr01_g36112.t1",1,1
"chr01_g36124.t1",1,1
"chr01_g36125.t1",1,1
"chr01_g36129.t1",999,1
"chr01_g36146.t1",1,1
"chr01_g36197.t1",1,1
"chr01_g36198.t1",1,1
"chr01_g36405.t1",6.04741,1
"chr01_g36435.t1",1,1
"chr01_g36438.t1",1,1
"chr01_g36445.t1",1,1
"chr01_g36449.t1",1,1
"chr01_g3651.t1",1,1
"chr01_g3652.t1",1,1
"chr01_g36549.t1",5.69348,1
"chr01_g36557.t1",4.63949,1
"chr01_g37017.t1",1,1
"chr01_g37020.t1",1,1
"chr01_g37023.t1",28.89496,1
"chr01_g37234.t1",275.12011,1
"chr01_g37514.t1",1,1
"chr01_g37519.t1",1,1
"chr01_g37615.t1",2.60289,1
"chr01_g37616.t1",1,1
"chr01_g37617.t1",1,1
"chr01_g37618.t1",75.928,1
"chr01_g37788.t1",1,1
"chr01_g37814.t1",1,1
"chr01_g37816.t1",1,1
"chr01_g37839.t1",1,1
"chr01_g37842.t1",1,1
"chr01_g38119.t1",1,1
"chr01_g38772.t1",1,1
"chr01_g38817.t1",1,1
"chr01_g38818.t1",1,1
"chr01_g39361.t1",1,1
"chr01_g39427.t1",1,1
"chr01_g39670.t1",1,1
"chr01_g39674.t1",1,1
"chr01_g4002.t1",1,1
"chr01_g4004.t1",2.54251,1
"chr01_g4013.t1",1,1
"chr01_g40139.t1",1,1
"chr01_g40141.t1",1,1
"chr01_g4015.t1",1.65529,1
"chr01_g4016.t1",1,1
"chr01_g4017.t1",1,1
"chr01_g4019.t1",1,1
"chr01_g4020.t1",1,1
"chr01_g4021.t1",7.07084,1
"chr01_g4022.t1",1,1
"chr01_g4023.t1",1,1
"chr01_g4024.t1",1,1
"chr01_g40247.t1",1,1
"chr01_g40248.t1",1,1
"chr01_g40325.t1",1,1
"chr01_g40882.t1",1,1
"chr01_g40945.t1",1,1
"chr01_g40947.t1",1,1
"chr01_g40948.t1",1,1
"chr01_g40950.t1",1,1
"chr01_g41014.t1",1,1
"chr01_g41041.t1",1,1
"chr01_g41092.t1",1,1
"chr01_g41117.t1",1,1
"chr01_g41525.t1",2.62802,1
"chr01_g41529.t1",1,1
"chr01_g41812.t1",1,1
"chr01_g41828.t1",1,1
"chr01_g4204.t1",1,1
"chr01_g4211.t1",1,1
"chr01_g42190.t1",1,1
"chr01_g42230.t1",12.52587,1
"chr01_g42298.t1",1.02606,1
"chr01_g42364.t1",999,1
"chr01_g42651.t1",1,1
"chr01_g42927.t1",1,1
"chr01_g42998.t1",1,1
"chr01_g43451.t1",1,1
"chr01_g43520.t1",1,1
"chr01_g43559.t1",178.93285,1
"chr01_g44065.t1",1,1
"chr01_g44195.t1",1,1
"chr01_g44379.t1",1,1
"chr01_g44383.t1",1,1
"chr01_g44397.t1",1.31775,1
"chr01_g44408.t1",1,1
"chr01_g44636.t1",1,1
"chr01_g45199.t1",1,1
"chr01_g45245.t1",1.04869,1
"chr01_g45749.t1",1,1
"chr01_g45814.t1",1,1
"chr01_g45854.t1",1,1
"chr01_g45855.t1",119.83471,1
"chr01_g45858.t1",1,1
"chr01_g45860.t1",1.35387,1
"chr01_g45861.t1",1,1
"chr01_g45863.t1",4.25751,1
"chr01_g45865.t1",1,1
"chr01_g45866.t1",1,1
"chr01_g45867.t1",1.23519,1
"chr01_g45869.t1",1,1
"chr01_g45872.t1",1,1
"chr01_g46081.t1",1,1
"chr01_g46082.t1",1,1
"chr01_g46084.t1",1,1
"chr01_g46087.t1",1,1
"chr01_g46088.t1",5.5108,1
"chr01_g46093.t1",4.5173,1
"chr01_g46111.t1",1,1
"chr01_g46191.t1",1.3981,1
"chr01_g46192.t1",1,1
"chr01_g46205.t1",1,1
"chr01_g48064.t1",1,1
"chr01_g48066.t1",1,1
"chr01_g48076.t1",1,1
"chr01_g48077.t1",1,1
"chr01_g48078.t1",1,1
"chr01_g48079.t1",1,1
"chr01_g48080.t1",83.82278,1
"chr01_g48081.t1",1,1
"chr01_g48102.t1",1,1
"chr01_g48254.t1",1,1
"chr01_g48255.t1",1,1
"chr01_g48256.t1",1,1
"chr01_g49659.t1",1,1
"chr01_g49663.t1",1,1
"chr01_g49665.t1",1,1
"chr01_g49667.t1",2.1303,1
"chr01_g49668.t1",6.14366,1
"chr01_g49672.t1",1,1
"chr01_g49677.t1",1,1
"chr01_g49879.t1",3.50083,1
"chr01_g49893.t1",1,1
"chr01_g49901.t1",1,1
"chr01_g49902.t1",1,1
"chr01_g49903.t1",1,1
"chr01_g49907.t1",1,1
"chr01_g49909.t1",2.75426,1
"chr01_g50130.t1",1,1
"chr01_g50165.t1",2.15803,1
"chr01_g5162.t1",3.47752,1
"chr01_g5164.t1",1,1
"chr01_g51848.t2",1,1
"chr01_g51849.t1",1,1
"chr01_g51852.t1",1,1
"chr01_g51856.t1",1,1
"chr01_g51859.t1",1,1
"chr01_g51860.t1",1,1
"chr01_g51866.t1",1,1
"chr01_g52002.t1",1,1
"chr01_g52111.t1",1,1
"chr01_g52649.t1",1,1
"chr01_g52659.t1",1,1
"chr01_g53270.t1",1,1
"chr01_g53280.t1",1,1
"chr01_g53480.t1",1,1
"chr01_g53481.t1",2.23178,1
"chr01_g53845.t1",1,1
"chr01_g53846.t1",1,1
"chr01_g53847.t1",1,1
"chr01_g53851.t1",1,1
"chr01_g53854.t1",1,1
"chr01_g54479.t1",2.02815,1
"chr01_g54480.t1",1,1
"chr01_g54481.t1",2.66878,1
"chr01_g54482.t1",1,1
"chr01_g54483.t1",1,1
"chr01_g54484.t1",1,1
"chr01_g54487.t1",1,1
"chr01_g54488.t1",2.52196,1
"chr01_g54775.t1",1,1
"chr01_g54783.t1",1,1
"chr01_g55124.t1",1,1
"chr01_g55128.t1",1,1
"chr01_g55129.t1",1.80353,1
"chr01_g55135.t1",1,1
"chr01_g55291.t1",1,1
"chr01_g56642.t1",1,1
"chr01_g56646.t1",3.51491,1
"chr01_g56647.t1",1,1
"chr01_g56648.t1",1,1
"chr01_g56650.t1",1.04513,1
"chr01_g5669.t1",1.86786,1
"chr01_g5670.t1",1.7588,1
"chr01_g5678.t1",1,1
"chr01_g57144.t1",1,1
"chr01_g57145.t1",1,1
"chr01_g57156.t1",1,1
"chr01_g57158.t1",1,1
"chr01_g57159.t1",1,1
"chr01_g57160.t1",1,1
"chr01_g57161.t1",1,1
"chr01_g57243.t1",1,1
"chr01_g57245.t1",1,1
"chr01_g57246.t1",1,1
"chr01_g57260.t1",1,1
"chr01_g58253.t1",1,1
"chr01_g58257.t1",2.19302,1
"chr01_g58258.t1",1,1
"chr01_g58260.t1",1,1
"chr01_g58261.t1",1,1
"chr01_g58262.t1",1,1
"chr01_g58268.t1",1,1
"chr01_g58269.t1",999,1
"chr01_g58270.t1",1,1
"chr01_g58340.t1",1,1
"chr01_g58344.t1",999,1
"chr01_g58345.t1",1,1
"chr01_g58346.t1",1,1
"chr01_g58348.t1",1,1
"chr01_g58351.t1",1,1
"chr01_g58353.t1",5.69097,1
"chr01_g58355.t1",1,1
"chr01_g58356.t1",1,1
"chr01_g58691.t1",1,1
"chr01_g5906.t1",1,1
"chr01_g59513.t1",1,1
"chr01_g59531.t1",1,1
"chr01_g59536.t1",2.97404,1
"chr01_g59629.t1",1,1
"chr01_g59630.t1",1,1
"chr01_g59634.t1",1,1
"chr01_g59682.t1",62.14434,1
"chr01_g59857.t1",2.40382,1
"chr01_g60104.t1",1.96521,1
"chr01_g60520.t1",1,1
"chr01_g60612.t1",1.99451,1
"chr01_g60619.t1",1,1
"chr01_g60743.t1",32.93561,1
"chr01_g60955.t1",1,1
"chr01_g60957.t1",1,1
"chr01_g60959.t1",1.54297,1
"chr01_g60960.t1",999,1
"chr01_g60963.t1",1,1
"chr01_g60967.t1",1,1
"chr01_g61336.t1",1,1
"chr01_g6299.t1",1,1
"chr01_g6304.t1",28.09001,1
"chr01_g6382.t1",1,1
"chr01_g6383.t1",1,1
"chr01_g6386.t1",1,1
"chr01_g6389.t1",1,1
"chr01_g6393.t1",1,1
"chr01_g6396.t1",1,1
"chr01_g6439.t1",1,1
"chr01_g6496.t1",1,1
"chr01_g6497.t1",1,1
"chr01_g6498.t1",1,1
"chr01_g6499.t1",1.72455,1
"chr01_g6500.t1",69.20598,1
"chr01_g6565.t1",1,1
"chr01_g6788.t1",3.53087,1
"chr01_g6792.t1",1.91296,1
"chr01_g7016.t1",1,1
"chr01_g7072.t1",1,1
"chr01_g7084.t1",1.6416,1
"chr01_g7318.t1",1,1
"chr01_g7319.t1",1,1
"chr01_g7320.t1",1,1
"chr01_g7321.t1",1,1
"chr01_g7322.t1",1,1
"chr01_g7348.t1",1.0552,1
"chr01_g7350.t1",1,1
"chr01_g7351.t1",2.51119,1
"chr01_g7369.t1",1,1
"chr01_g7373.t1",1,1
"chr01_g7374.t1",325.05422,1
"chr01_g749.t1",1,1
"chr01_g751.t1",1,1
"chr01_g753.t1",1,1
"chr01_g755.t1",1,1
"chr01_g756.t1",2.68733,1
"chr01_g758.t1",1,1
"chr01_g7689.t1",1,1
"chr01_g7785.t1",999,1
"chr01_g7916.t1",1,1
"chr01_g7958.t1",1.00457,1
"chr01_g8081.t1",1,1
"chr01_g8082.t1",1,1
"chr01_g8123.t1",1,1
"chr01_g8269.t1",1,1
"chr01_g8305.t1",1,1
"chr01_g8378.t1",246.61218,1
"chr01_g8382.t1",1,1
"chr01_g8383.t1",1,1
"chr01_g8384.t1",1,1
"chr01_g8385.t1",1,1
"chr01_g8558.t1",2.45756,1
"chr01_g8584.t1",1,1
"chr01_g8651.t1",1,1
"chr01_g8718.t1",1.97404,1
"chr01_g8720.t1",1,1
"chr01_g8771.t1",1,1
"chr01_g8772.t1",1,1
"chr01_g8792.t1",1.03292,1
"chr01_g8908.t1",1,1
"chr01_g8963.t1",1,1
"chr01_g8976.t1",1,1
"chr01_g8979.t1",6.89972,1
"chr01_g9108.t1",1,1
"chr01_g9109.t1",1,1
"chr01_g9132.t1",1,1
"chr01_g9133.t1",1.02681,1
"chr01_g9134.t1",4.67062,1
"chr01_g9179.t1",1,1
"chr01_g9356.t1",1,1
"chr01_g9458.t1",1,1
"chr01_g9648.t1",1,1
"chr01_g9649.t1",3.23917,1
"chr01_g9650.t1",1,1
"chr01_g9651.t1",1,1
"chr01_g9814.t1",2.38869,1
"chr01_g9870.t1",1,1
"chr01_g9882.t1",1,1
"chr02_g10553.t1",1,1
"chr02_g10562.t1",80.15453,1
"chr02_g10856.t1",1,1
"chr02_g11121.t1",18.89823,1
"chr02_g11162.t1",2.6555,1
"chr02_g11195.t1",1,1
"chr02_g11307.t1",1,1
"chr02_g11317.t1",1,1
"chr02_g11820.t1",1,1
"chr02_g11942.t1",1,1
"chr02_g11950.t1",1,1
"chr02_g11968.t1",1,1
"chr02_g12003.t1",6.44308,1
"chr02_g12091.t1",2.16736,1
"chr02_g13741.t1",1,1
"chr02_g13743.t1",1,1
"chr02_g13752.t1",1,1
"chr02_g13753.t1",4.07157,1
"chr02_g13754.t1",1,1
"chr02_g13757.t1",2.23362,1
"chr02_g13760.t1",1,1
"chr02_g15414.t1",1,1
"chr02_g15487.t1",61.76141,1
"chr02_g15489.t1",2.26691,1
"chr02_g15490.t1",1,1
"chr02_g15491.t1",999,1
"chr02_g15492.t1",1,1
"chr02_g15498.t1",1,1
"chr02_g15499.t1",1,1
"chr02_g16300.t1",2.6069,1
"chr02_g16302.t1",21.99681,1
"chr02_g16303.t1",4.00632,1
"chr02_g16304.t1",1,1
"chr02_g16308.t1",1,1
"chr02_g16326.t1",1,1
"chr02_g16327.t1",1,1
"chr02_g16328.t1",1,1
"chr02_g16344.t1",56.82498,1
"chr02_g17664.t1",1,1
"chr02_g1780.t1",1,1
"chr02_g1781.t1",1,1
"chr02_g1784.t1",1,1
"chr02_g1786.t1",1,1
"chr02_g1852.t1",1,1
"chr02_g1853.t1",1,1
"chr02_g18553.t1",1,1
"chr02_g18557.t1",1,1
"chr02_g18668.t1",3.7885,1
"chr02_g18669.t1",1,1
"chr02_g18673.t1",1,1
"chr02_g18675.t1",1,1
"chr02_g18676.t1",1,1
"chr02_g18677.t1",61.08582,1
"chr02_g18678.t1",1,1
"chr02_g18680.t1",1,1
"chr02_g18681.t1",1,1
"chr02_g18682.t1",1,1
"chr02_g18683.t1",5.4626,1
"chr02_g18691.t1",1,1
"chr02_g18692.t1",1,1
"chr02_g18694.t1",1,1
"chr02_g1885.t1",1,1
"chr02_g1886.t1",1,1
"chr02_g1889.t1",1,1
"chr02_g1893.t1",1,1
"chr02_g1895.t1",1,1
"chr02_g1896.t1",1,1
"chr02_g1897.t1",1,1
"chr02_g18974.t1",1,1
"chr02_g1898.t1",1.9417,1
"chr02_g19361.t1",2.97318,1
"chr02_g1941.t1",1,1
"chr02_g1945.t1",1,1
"chr02_g1946.t1",1.04982,1
"chr02_g19485.t1",1,1
"chr02_g19489.t1",1,1
"chr02_g19491.t1",1,1
"chr02_g19744.t1",1,1
"chr02_g19745.t1",1.12619,1
"chr02_g19749.t1",1.52518,1
"chr02_g19750.t1",21.15201,1
"chr02_g19751.t1",1,1
"chr02_g19752.t1",1.22976,1
"chr02_g19757.t1",1,1
"chr02_g20531.t1",1,1
"chr02_g20533.t1",1,1
"chr02_g20535.t1",1,1
"chr02_g20540.t1",1.57143,1
"chr02_g20541.t1",1,1
"chr02_g20602.t1",1,1
"chr02_g20604.t1",1,1
"chr02_g20607.t1",1,1
"chr02_g20608.t1",1,1
"chr02_g20609.t1",3.65671,1
"chr02_g20612.t1",1,1
"chr02_g20616.t1",2.03037,1
"chr02_g20617.t1",1,1
"chr02_g20618.t1",1.81762,1
"chr02_g20619.t1",1.41118,1
"chr02_g20620.t1",1,1
"chr02_g20673.t1",17.70175,1
"chr02_g2101.t1",1,1
"chr02_g2103.t1",1,1
"chr02_g2109.t1",1,1
"chr02_g21118.t1",1,1
"chr02_g21119.t1",1,1
"chr02_g21120.t1",1,1
"chr02_g21121.t1",1,1
"chr02_g21122.t1",1,1
"chr02_g21124.t2",1.84787,1
"chr02_g21125.t1",1.05256,1
"chr02_g21126.t1",1,1
"chr02_g21127.t1",1,1
"chr02_g21128.t1",1,1
"chr02_g21129.t1",1,1
"chr02_g21131.t1",1,1
"chr02_g21133.t1",1,1
"chr02_g21134.t1",1,1
"chr02_g23736.t1",1.75926,1
"chr02_g23738.t1",1,1
"chr02_g23739.t1",1,1
"chr02_g23740.t1",1.03381,1
"chr02_g23741.t1",20.84974,1
"chr02_g23839.t1",1,1
"chr02_g23840.t1",1,1
"chr02_g23879.t1",1,1
"chr02_g23998.t1",999,1
"chr02_g24201.t1",1,1
"chr02_g2436.t1",1,1
"chr02_g2437.t1",1,1
"chr02_g2438.t1",1,1
"chr02_g2439.t1",1,1
"chr02_g2466.t1",1,1
"chr02_g2473.t1",1,1
"chr02_g2474.t1",1,1
"chr02_g24864.t1",1,1
"chr02_g24865.t2",13.70841,1
"chr02_g24867.t1",1,1
"chr02_g24868.t1",1,1
"chr02_g25300.t1",2.20865,1
"chr02_g25304.t1",20.94146,1
"chr02_g25317.t1",1,1
"chr02_g25323.t1",2.22371,1
"chr02_g25324.t1",1,1
"chr02_g25325.t1",1,1
"chr02_g25326.t1",1,1
"chr02_g25876.t1",1,1
"chr02_g25879.t1",1,1
"chr02_g25960.t1",1,1
"chr02_g25963.t1",1,1
"chr02_g26151.t1",1,1
"chr02_g26152.t1",1,1
"chr02_g26154.t1",1,1
"chr02_g26155.t1",1,1
"chr02_g26156.t1",1,1
"chr02_g26157.t1",1,1
"chr02_g26159.t1",1,1
"chr02_g2666.t1",1,1
"chr02_g2667.t1",3.8071,1
"chr02_g2673.t1",1,1
"chr02_g27389.t1",1,1
"chr02_g27602.t1",1,1
"chr02_g27607.t1",1,1
"chr02_g27869.t1",1,1
"chr02_g27871.t1",1.50406,1
"chr02_g27874.t1",1.00003,1
"chr02_g27875.t1",1,1
"chr02_g27876.t1",1,1
"chr02_g27877.t1",1,1
"chr02_g27878.t1",1.04987,1
"chr02_g27879.t1",1,1
"chr02_g27880.t1",1,1
"chr02_g27882.t1",1,1
"chr02_g27883.t1",1,1
"chr02_g27884.t1",1,1
"chr02_g27893.t1",6.67609,1
"chr02_g28054.t1",1,1
"chr02_g28055.t1",1,1
"chr02_g28060.t1",1,1
"chr02_g28064.t1",20.16579,1
"chr02_g28123.t1",7.63786,1
"chr02_g28137.t1",1,1
"chr02_g28140.t1",43.83738,1
"chr02_g28142.t1",1,1
"chr02_g28143.t1",1,1
"chr02_g28148.t1",4.08784,1
"chr02_g28150.t1",1,1
"chr02_g28154.t1",1,1
"chr02_g28155.t1",6.28342,1
"chr02_g28158.t1",1,1
"chr02_g28723.t1",10.12207,1
"chr02_g28923.t1",59.30022,1
"chr02_g28939.t1",1,1
"chr02_g28940.t1",1.91946,1
"chr02_g28942.t1",999,1
"chr02_g28943.t1",13.38332,1
"chr02_g28947.t1",4.5276,1
"chr02_g28949.t1",1,1
"chr02_g2918.t1",1,1
"chr02_g2921.t1",1,1
"chr02_g2922.t1",4.25108,1
"chr02_g29843.t1",3.61703,1
"chr02_g29954.t1",56.07632,1
"chr02_g29956.t1",1,1
"chr02_g29957.t1",1,1
"chr02_g29958.t1",1,1
"chr02_g29959.t1",1,1
"chr02_g30099.t1",1,1
"chr02_g30102.t1",1.56862,1
"chr02_g30191.t1",1,1
"chr02_g30193.t1",1,1
"chr02_g30196.t1",25.97244,1
"chr02_g30198.t1",1,1
"chr02_g30202.t1",1,1
"chr02_g30334.t1",1,1
"chr02_g30337.t1",1,1
"chr02_g30338.t1",1,1
"chr02_g30340.t1",1,1
"chr02_g30341.t1",1,1
"chr02_g30790.t1",1.32214,1
"chr02_g30796.t1",1,1
"chr02_g30797.t1",1,1
"chr02_g30800.t1",1,1
"chr02_g30802.t1",1,1
"chr02_g30803.t1",8.4502,1
"chr02_g30805.t1",1,1
"chr02_g30807.t1",1,1
"chr02_g31087.t1",1,1
"chr02_g31088.t1",1,1
"chr02_g31121.t1",1,1
"chr02_g31140.t2",1.83383,1
"chr02_g31141.t1",1,1
"chr02_g31143.t1",1,1
"chr02_g31144.t1",4.75565,1
"chr02_g31145.t1",1,1
"chr02_g31147.t1",1,1
"chr02_g3169.t1",7.69871,1
"chr02_g31794.t1",1,1
"chr02_g31799.t1",1,1
"chr02_g3200.t1",1,1
"chr02_g32017.t1",1.68659,1
"chr02_g32018.t1",1,1
"chr02_g32024.t1",8.48195,1
"chr02_g32026.t1",1,1
"chr02_g3204.t1",10.46985,1
"chr02_g3209.t1",1.00012,1
"chr02_g32100.t1",1,1
"chr02_g32101.t1",1,1
"chr02_g32102.t1",1,1
"chr02_g32103.t1",1,1
"chr02_g32106.t1",1,1
"chr02_g32111.t1",1.76874,1
"chr02_g32114.t1",1,1
"chr02_g32616.t1",999,1
"chr02_g32737.t1",105.96629,1
"chr02_g32740.t1",288.94191,1
"chr02_g32741.t1",80.53836,1
"chr02_g32742.t1",1,1
"chr02_g32744.t1",1,1
"chr02_g32752.t1",1,1
"chr02_g33127.t1",1,1
"chr02_g33201.t1",6.18537,1
"chr02_g33202.t1",1,1
"chr02_g33204.t1",3.49139,1
"chr02_g33205.t1",1,1
"chr02_g33207.t1",1,1
"chr02_g33208.t1",2.21285,1
"chr02_g33209.t1",1,1
"chr02_g33210.t1",1,1
"chr02_g33211.t1",1,1
"chr02_g33212.t1",24.63339,1
"chr02_g33214.t1",1,1
"chr02_g33215.t1",1,1
"chr02_g33464.t1",1,1
"chr02_g33592.t1",1,1
"chr02_g33907.t1",1,1
"chr02_g33908.t1",1,1
"chr02_g33909.t1",1,1
"chr02_g33910.t1",1,1
"chr02_g33911.t1",223.17336,1
"chr02_g33912.t1",1,1
"chr02_g33913.t1",2.38234,1
"chr02_g33914.t1",1,1
"chr02_g33918.t1",1,1
"chr02_g33924.t1",1,1
"chr02_g33925.t1",1,1
"chr02_g33927.t1",1,1
"chr02_g33948.t1",1,1
"chr02_g33951.t1",1,1
"chr02_g33953.t1",1,1
"chr02_g33955.t1",1,1
"chr02_g33956.t1",1,1
"chr02_g34126.t1",1,1
"chr02_g34127.t1",1,1
"chr02_g34130.t1",1,1
"chr02_g34131.t1",36.17348,1
"chr02_g34132.t1",2.12755,1
"chr02_g34134.t1",1,1
"chr02_g34135.t1",1,1
"chr02_g34136.t1",16.8696,1
"chr02_g34392.t1",1,1
"chr02_g34394.t1",1,1
"chr02_g34705.t1",1,1
"chr02_g34707.t1",1,1
"chr02_g34828.t1",1,1
"chr02_g34829.t1",1,1
"chr02_g34830.t1",1,1
"chr02_g34832.t1",1,1
"chr02_g34833.t1",1,1
"chr02_g34834.t1",999,1
"chr02_g34835.t1",7.08513,1
"chr02_g34845.t1",1,1
"chr02_g34847.t1",1,1
"chr02_g34848.t1",1,1
"chr02_g34849.t1",7.72476,1
"chr02_g34850.t1",1,1
"chr02_g34851.t1",1,1
"chr02_g34980.t1",1,1
"chr02_g35094.t1",1,1
"chr02_g35096.t1",1,1
"chr02_g35280.t1",1,1
"chr02_g35433.t1",1,1
"chr02_g35436.t1",1,1
"chr02_g35437.t1",1,1
"chr02_g35975.t1",1,1
"chr02_g36065.t1",1,1
"chr02_g36068.t1",1,1
"chr02_g36114.t1",15.93033,1
"chr02_g36119.t1",1,1
"chr02_g36163.t1",1,1
"chr02_g36168.t1",17.81254,1
"chr02_g36169.t1",2.59145,1
"chr02_g36256.t1",1,1
"chr02_g36528.t1",1,1
"chr02_g3665.t1",1,1
"chr02_g3666.t1",1,1
"chr02_g3668.t1",1,1
"chr02_g3670.t1",1,1
"chr02_g36860.t1",1,1
"chr02_g36864.t1",1,1
"chr02_g37465.t1",1,1
"chr02_g37726.t1",20.39074,1
"chr02_g37847.t1",1,1
"chr02_g37853.t1",1,1
"chr02_g37855.t1",1,1
"chr02_g37907.t1",1,1
"chr02_g38068.t1",1,1
"chr02_g38329.t1",1,1
"chr02_g38388.t1",1,1
"chr02_g38390.t1",6.85222,1
"chr02_g38600.t1",2.1162,1
"chr02_g38601.t1",1,1
"chr02_g38642.t1",1,1
"chr02_g38644.t1",1,1
"chr02_g38645.t1",1,1
"chr02_g38647.t1",1,1
"chr02_g38648.t1",1,1
"chr02_g38743.t1",2.40334,1
"chr02_g38744.t1",1,1
"chr02_g38800.t1",1,1
"chr02_g38801.t1",1,1
"chr02_g38813.t1",6.20265,1
"chr02_g38815.t1",12.82378,1
"chr02_g39032.t1",1,1
"chr02_g39321.t1",1,1
"chr02_g39323.t1",1,1
"chr02_g39396.t1",4.82519,1
"chr02_g39397.t1",1,1
"chr02_g39657.t1",1,1
"chr02_g39659.t1",1,1
"chr02_g3968.t1",1,1
"chr02_g3973.t1",1,1
"chr02_g39731.t1",1.07108,1
"chr02_g39732.t1",1,1
"chr02_g3974.t1",171.83626,1
"chr02_g3977.t1",1,1
"chr02_g3978.t1",1,1
"chr02_g39793.t1",1,1
"chr02_g39994.t1",1,1
"chr02_g39996.t1",1,1
"chr02_g39997.t1",1,1
"chr02_g40049.t1",1,1
"chr02_g40338.t1",1,1
"chr02_g40467.t1",1,1
"chr02_g40673.t1",1,1
"chr02_g40723.t1",1,1
"chr02_g40724.t1",2.48798,1
"chr02_g40725.t1",1,1
"chr02_g40783.t1",1.41668,1
"chr02_g40858.t1",1,1
"chr02_g40860.t1",1.66997,1
"chr02_g40876.t1",1,1
"chr02_g40914.t1",1,1
"chr02_g41048.t1",5.15811,1
"chr02_g41089.t1",1,1
"chr02_g41157.t1",1,1
"chr02_g41319.t1",1,1
"chr02_g41551.t1",1,1
"chr02_g41552.t1",2.78981,1
"chr02_g4162.t1",1,1
"chr02_g41757.t1",1,1
"chr02_g41807.t1",1,1
"chr02_g41910.t1",1,1
"chr02_g42064.t1",3.63854,1
"chr02_g42151.t1",1,1
"chr02_g4218.t1",1,1
"chr02_g4221.t1",1,1
"chr02_g4222.t1",1,1
"chr02_g4225.t1",1.71355,1
"chr02_g42354.t1",1,1
"chr02_g42418.t1",1,1
"chr02_g42501.t1",1,1
"chr02_g42502.t1",1,1
"chr02_g42524.t1",5.18579,1
"chr02_g42699.t1",1.59536,1
"chr02_g42822.t1",1,1
"chr02_g42823.t1",1,1
"chr02_g42845.t1",1,1
"chr02_g42936.t1",1,1
"chr02_g43002.t1",1,1
"chr02_g43032.t1",240.34031,1
"chr02_g43176.t1",1,1
"chr02_g43177.t1",1,1
"chr02_g43178.t1",1,1
"chr02_g43370.t1",43.20744,1
"chr02_g43894.t1",1,1
"chr02_g44015.t1",1,1
"chr02_g44342.t1",1.05069,1
"chr02_g4435.t1",1,1
"chr02_g4438.t1",3.79898,1
"chr02_g44449.t1",1,1
"chr02_g45004.t1",5.89686,1
"chr02_g4536.t1",1,1
"chr02_g4558.t1",1,1
"chr02_g45991.t1",1,1
"chr02_g460.t1",1,1
"chr02_g46014.t1",1,1
"chr02_g46378.t1",1,1
"chr02_g46416.t1",1.23403,1
"chr02_g46432.t1",1,1
"chr02_g46433.t1",1,1
"chr02_g46436.t1",1,1
"chr02_g46437.t1",1,1
"chr02_g46438.t1",4.02378,1
"chr02_g46439.t1",1,1
"chr02_g46441.t1",2.82099,1
"chr02_g46444.t1",1,1
"chr02_g46446.t1",1,1
"chr02_g46451.t1",1.38438,1
"chr02_g46457.t1",1.62443,1
"chr02_g46824.t1",1.34282,1
"chr02_g46825.t1",1,1
