gene,logL_H0_run1,logL_H0_run2,logL_H0_run3,best_logL_H0,best_run_H0,logL_H1_run1,logL_H1_run2,logL_H1_run3,best_logL_H1,best_run_H1,foreground_w_H1_run1,foreground_w_H1_run2,foreground_w_H1_run3,best_foreground_w_H1,LRT,p_value
chr01_g1802.t1.Gain.Vert.Bar,-3991.52342,-3991.52342,-3991.52342,-3991.52342,1,-3990.66081,-3990.66081,-3990.66081,-3990.66081,1,3.39497,3.3946,3.39465,3.39497,1.725220000000263,0.18902250067048829
chr01_g1807.t1.Gain.Vert.Bar,-4016.698379,-4016.698381,-4016.698381,-4016.698379,1,-4016.698583,-4016.698676,-4016.698381,-4016.698381,3,1.0,1.0,1.0,1.0,-4.000000444648322e-06,1.0
chr01_g1808.t1.Gain.Vert.Bar,-2354.681993,-2354.681993,-2354.681993,-2354.681993,1,-2353.301932,-2353.301932,-2353.301932,-2353.301932,1,23.07699,23.07523,23.07485,23.07699,2.7601220000005924,0.09664086725385737
chr01_g18352.t1.Gain.Vert.Bar,-4150.828105,-4150.828105,-4150.828105,-4150.828105,1,-4147.257786,-4147.257786,-4147.257786,-4147.257786,1,14.55064,14.55063,14.55062,14.55064,7.140637999998944,0.007535634445763732
chr01_g19147.t1.Gain.Vert.Bar,-3585.174333,-3585.174333,-3585.174333,-3585.174333,1,-3583.561686,-3583.561686,-3583.561686,-3583.561686,1,2.70792,2.70791,2.70792,2.70792,3.225293999999849,0.07250877546303022
chr01_g19148.t1.Gain.Vert.Bar,-1896.608067,-1896.608067,-1896.608067,-1896.608067,1,-1896.608067,-1896.608315,-1896.608067,-1896.608067,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g19157.t1.Gain.Vert.Bar,-3132.026021,-3132.012468,-3132.026022,-3132.012468,2,-3131.998619,-3131.998619,-3131.998617,-3131.998617,3,1.80803,1.80927,1.80885,1.80885,0.027701999999408145,0.8678113442613589
chr01_g19512.t1.Gain.Vert.Bar,-2087.369158,-2087.369158,-2087.369158,-2087.369158,1,-2087.31675,-2087.31675,-2087.31675,-2087.31675,1,6.61519,6.61564,6.61487,6.61519,0.104816000000028,0.746125047637594
chr01_g20820.t1.Gain.Vert.Bar,-8046.073588,-8046.073592,-8046.073588,-8046.073588,1,-8046.074409,-8046.073588,-8046.07398,-8046.073588,2,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g20827.t1.Gain.Vert.Bar,-3725.851101,-3725.851101,-3725.851101,-3725.851101,1,-3725.378129,-3725.378129,-3725.378129,-3725.378129,1,4.69665,4.69695,4.69684,4.69665,0.9459440000000541,0.3307538705334208
chr01_g20829.t1.Gain.Vert.Bar,-7221.847489,-7221.852508,-7221.847489,-7221.847489,1,-7221.847482,-7221.847489,-7221.847482,-7221.847482,1,1.0,1.0,1.0,1.0,1.3999999282532372e-05,0.9970145963817199
chr01_g20830.t1.Gain.Vert.Bar,-2543.406586,-2543.406683,-2543.406534,-2543.406534,3,-2543.406534,-2543.406545,-2543.406534,-2543.406534,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g20831.t1.Gain.Vert.Bar,-3298.501613,-3298.501613,-3298.516978,-3298.501613,1,-3296.380776,-3296.246493,-3296.246493,-3296.246493,2,14.88358,14.88233,14.88216,14.88233,4.510239999999612,0.03369251283889676
chr01_g20833.t1.Gain.Vert.Bar,-3181.716733,-3181.716733,-3181.716733,-3181.716733,1,-3180.170916,-3180.170916,-3180.170916,-3180.170916,1,33.29162,33.2921,33.29149,33.29162,3.09163400000034,0.07869574699477934
chr01_g20834.t1.Gain.Vert.Bar,-1505.821373,-1505.821373,-1505.821373,-1505.821373,1,-1505.44189,-1505.443319,-1505.443319,-1505.44189,1,2.35234,2.35223,2.35222,2.35234,0.758965999999873,0.38365230411093343
chr01_g20835.t1.Gain.Vert.Bar,-2104.600844,-2104.600844,-2104.600844,-2104.600844,1,-2104.364384,-2104.364384,-2104.364384,-2104.364384,1,2.07905,2.07905,2.079,2.07905,0.4729200000001583,0.49164689027674613
chr01_g20836.t1.Gain.Vert.Bar,-2213.642283,-2213.642283,-2213.642283,-2213.642283,1,-2213.642283,-2213.642286,-2213.642283,-2213.642283,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g20931.t1.Gain.Vert.Bar,-1501.637575,-1501.637573,-1501.638403,-1501.637573,2,-1501.637573,-1501.637573,-1501.637668,-1501.637573,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g20934.t1.Gain.Vert.Bar,-2478.686344,-2478.686344,-2478.686344,-2478.686344,1,-2478.686751,-2478.686386,-2478.686344,-2478.686344,3,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g20937.t1.Gain.Vert.Bar,-1123.409153,-1123.409153,-1123.409153,-1123.409153,1,-1123.409153,-1123.40931,-1123.409275,-1123.409153,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g20939.t1.Gain.Vert.Bar,-3748.274779,-3748.274779,-3748.274779,-3748.274779,1,-3748.274779,-3748.274779,-3748.274778,-3748.274778,3,1.0,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr01_g20940.t1.Gain.Vert.Bar,-1607.46475,-1607.464751,-1607.46475,-1607.46475,1,-1607.46475,-1607.46475,-1607.464824,-1607.46475,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g21028.t1.Gain.Vert.Bar,-6961.597615,-6961.597616,-6961.597619,-6961.597615,1,-6961.597622,-6961.600289,-6961.597619,-6961.597619,3,1.0,1.0,1.0,1.0,-8.000000889296643e-06,1.0
chr01_g21030.t1.Gain.Vert.Bar,-2676.878748,-2676.878748,-2676.8791,-2676.878748,1,-2676.878748,-2676.878747,-2676.878748,-2676.878747,2,1.0,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr01_g21033.t1.Gain.Vert.Bar,-5459.481459,-5459.494681,-5459.49468,-5459.481459,1,-5459.494682,-5459.48146,-5459.48146,-5459.48146,2,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr01_g21034.t1.Gain.Vert.Bar,-1069.256928,-1069.256934,-1069.256975,-1069.256928,1,-1069.257009,-1069.257016,-1069.691687,-1069.257009,1,1.0,1.0,1.0,1.0,-0.000161999999818363,1.0
chr01_g21149.t1.Gain.Vert.Bar,-2082.107987,-2081.881196,-2081.865416,-2081.865416,3,-2082.107987,-2082.092207,-2082.092207,-2082.092207,2,1.0,1.0,1.0,1.0,-0.45358200000009674,1.0
chr01_g21152.t1.Gain.Vert.Bar,-5865.762052,-5865.762052,-5865.762051,-5865.762051,3,-5865.762052,-5865.762043,-5865.762052,-5865.762043,2,1.0,1.0,1.0,1.0,1.5999999959603883e-05,0.9968084702715656
chr01_g21165.t1.Gain.Vert.Bar,-11615.344113,-11615.344097,-11615.344145,-11615.344097,2,-11614.712179,-11614.71219,-11614.712474,-11614.712179,1,27.53681,27.51394,27.42307,27.53681,1.263835999998264,0.2609262351826168
chr01_g21363.t1.Gain.Vert.Bar,-1896.257791,-1896.257791,-1896.257791,-1896.257791,1,-1895.364933,-1895.364933,-1895.364933,-1895.364933,1,11.40442,11.40378,11.40384,11.40442,1.7857159999998657,0.18144899815386917
chr01_g21369.t1.Gain.Vert.Bar,-3737.522329,-3737.522329,-3737.522329,-3737.522329,1,-3736.530311,-3736.530311,-3736.530311,-3736.530311,1,9.28032,9.28033,9.28033,9.28032,1.9840359999998327,0.15896586748297298
chr01_g21544.t1.Gain.Vert.Bar,-5084.241224,-5084.241224,-5084.241224,-5084.241224,1,-5083.501887,-5083.501887,-5083.501887,-5083.501887,1,4.44439,4.44451,4.44421,4.44439,1.4786739999999554,0.2239821025910946
chr01_g21722.t1.Gain.Vert.Bar,-3741.230603,-3741.230603,-3741.230603,-3741.230603,1,-3741.230603,-3741.230603,-3741.230603,-3741.230603,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g21727.t1.Gain.Vert.Bar,-1365.575418,-1365.575418,-1365.575429,-1365.575418,1,-1362.881178,-1362.881178,-1362.881178,-1362.881178,1,999.0,999.0,999.0,999.0,5.388479999999618,0.020270120264547234
chr01_g21732.t1.Gain.Vert.Bar,-5314.649742,-5314.649742,-5314.649742,-5314.649742,1,-5314.649742,-5314.64974,-5314.649742,-5314.64974,2,1.0,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr01_g21733.t1.Gain.Vert.Bar,-2598.186836,-2598.186836,-2598.186836,-2598.186836,1,-2597.654775,-2597.654775,-2597.654775,-2597.654775,1,7.3538,7.35357,7.35344,7.3538,1.0641219999997702,0.3022769315837257
chr01_g21736.t1.Gain.Vert.Bar,-5544.461657,-5544.46169,-5544.461512,-5544.461512,3,-5543.651483,-5543.652694,-5544.46144,-5543.651483,1,14.50616,14.5387,1.0,14.50616,1.6200580000004265,0.20308370049527855
chr01_g21738.t1.Gain.Vert.Bar,-957.859073,-957.859073,-957.859073,-957.859073,1,-957.859073,-957.859073,-957.859073,-957.859073,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g21742.t1.Gain.Vert.Bar,-2356.136961,-2356.136961,-2356.136961,-2356.136961,1,-2356.132675,-2356.132675,-2356.132675,-2356.132675,1,1.34721,1.34741,1.34705,1.34721,0.0085720000006404,0.9262331845571176
chr01_g21744.t1.Gain.Vert.Bar,-2717.436163,-2717.605423,-2717.436163,-2717.436163,1,-2717.436163,-2717.436163,-2717.436163,-2717.436163,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g21745.t1.Gain.Vert.Bar,-1098.327216,-1098.327216,-1098.327216,-1098.327216,1,-1098.153598,-1098.153598,-1098.153598,-1098.153598,1,1.83921,1.83921,1.8392,1.83921,0.3472359999996115,0.5556819491046346
chr01_g21746.t1.Gain.Vert.Bar,-1962.926379,-1962.926335,-1962.926036,-1962.926036,3,-1962.926035,-1962.926035,-1963.673782,-1962.926035,1,1.0,1.0,1.0,1.0,2.000000222324161e-06,0.9988716211463143
chr01_g22192.t1.Gain.Vert.Bar,-1037.601789,-1037.601789,-1037.601789,-1037.601789,1,-1037.601789,-1037.601881,-1037.601789,-1037.601789,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g22193.t1.Gain.Vert.Bar,-3489.703089,-3489.703089,-3489.703088,-3489.703088,3,-3489.703089,-3489.703089,-3489.703088,-3489.703088,3,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g22216.t1.Gain.Vert.Bar,-4517.659549,-4517.659141,-4517.659142,-4517.659141,2,-4517.557355,-4517.557753,-4517.557355,-4517.557355,1,2.06344,2.06271,2.06288,2.06344,0.20357200000034936,0.6518529486203243
chr01_g22217.t1.Gain.Vert.Bar,-1262.194852,-1262.194852,-1262.194852,-1262.194852,1,-1262.157576,-1262.157576,-1262.157576,-1262.157576,1,2.01411,2.0141,2.01407,2.01411,0.0745520000000397,0.7848208371660796
chr01_g22247.t1.Gain.Vert.Bar,-6541.625437,-6541.625434,-6541.625437,-6541.625434,2,-6541.625437,-6541.625437,-6541.625425,-6541.625425,3,1.0,1.0,1.0,1.0,1.799999881768599e-05,0.9966148727652724
chr01_g22968.t1.Gain.Vert.Bar,-2040.550522,-2040.550522,-2040.550522,-2040.550522,1,-2040.401365,-2040.401365,-2040.401365,-2040.401365,1,2.09998,2.09999,2.09999,2.09998,0.29831400000011854,0.5849413269044841
chr01_g22970.t1.Gain.Vert.Bar,-3311.924347,-3311.924347,-3311.924347,-3311.924347,1,-3311.924347,-3311.924347,-3311.924347,-3311.924347,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g22971.t1.Gain.Vert.Bar,-1532.90923,-1532.90923,-1532.90923,-1532.90923,1,-1532.90924,-1532.90923,-1532.90923,-1532.90923,2,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g22972.t1.Gain.Vert.Bar,-3755.813498,-3755.813688,-3755.813215,-3755.813215,3,-3755.81321,-3755.81321,-3755.813222,-3755.81321,1,1.0,1.0,1.0,1.0,1.0000000656873453e-05,0.9974768716003258
chr01_g22974.t1.Gain.Vert.Bar,-3841.613114,-3841.613114,-3841.613114,-3841.613114,1,-3841.613114,-3841.613168,-3841.613114,-3841.613114,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g22975.t1.Gain.Vert.Bar,-1703.89308,-1703.89311,-1703.893414,-1703.89308,1,-1703.893079,-1703.893193,-1703.893099,-1703.893079,1,1.0,1.0,1.0,1.0,2.000000222324161e-06,0.9988716211463143
chr01_g22976.t1.Gain.Vert.Bar,-2544.108806,-2544.108806,-2544.108806,-2544.108806,1,-2544.108862,-2544.108843,-2544.108806,-2544.108806,3,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g22979.t1.Gain.Vert.Bar,-5147.080808,-5147.080812,-5147.080808,-5147.080808,1,-5147.080811,-5147.080812,-5147.080812,-5147.080811,1,1.0,1.0,1.0,1.0,-6.000000212225132e-06,1.0
chr01_g22980.t1.Gain.Vert.Bar,-3182.059408,-3182.059408,-3182.059408,-3182.059408,1,-3182.059407,-3182.059408,-3182.059408,-3182.059407,1,1.0,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr01_g22982.t1.Gain.Vert.Bar,-4636.378625,-4636.378626,-4636.378626,-4636.378625,1,-4636.378625,-4636.378626,-4636.378626,-4636.378625,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g22989.t1.Gain.Vert.Bar,-3415.96252,-3415.96252,-3415.96252,-3415.96252,1,-3415.96252,-3415.96252,-3415.96252,-3415.96252,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g22992.t1.Gain.Vert.Bar,-5671.802123,-5671.802123,-5671.802124,-5671.802123,1,-5671.802114,-5671.802111,-5671.802111,-5671.802111,2,1.0,1.0,1.0,1.0,2.4000000848900527e-05,0.9960911954708724
chr01_g23279.t1.Gain.Vert.Bar,-615.37912,-615.37912,-615.37912,-615.37912,1,-615.37912,-615.37912,-615.37912,-615.37912,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g23280.t1.Gain.Vert.Bar,-3833.508146,-3833.446533,-3833.508212,-3833.446533,2,-3833.508054,-3833.50802,-3833.508067,-3833.50802,2,1.0,1.0,1.0,1.0,-0.12297400000079506,1.0
chr01_g23283.t1.Gain.Vert.Bar,-907.154179,-907.154179,-906.500932,-906.500932,3,-906.500932,-906.500931,-906.500932,-906.500931,2,1.0,1.0,1.0,1.0,1.9999999949504854e-06,0.9988716212104553
chr01_g23287.t1.Gain.Vert.Bar,-5093.481412,-5093.481412,-5093.481419,-5093.481412,1,-5093.372592,-5093.372592,-5093.372592,-5093.372592,1,2.3512,2.35071,2.3506,2.3512,0.21764000000075612,0.6408440334516365
chr01_g23297.t1.Gain.Vert.Bar,-3165.360071,-3165.360071,-3165.360071,-3165.360071,1,-3164.419245,-3164.419245,-3164.419245,-3164.419245,1,2.09395,2.09397,2.09398,2.09395,1.881652000000031,0.17014650590821717
chr01_g23412.t1.Gain.Vert.Bar,-2425.459102,-2425.458744,-2425.458749,-2425.458744,2,-2425.45875,-2425.45829,-2425.458744,-2425.45829,2,1.0,1.0,1.0,1.0,0.0009079999999812571,0.9759609518977044
chr01_g23414.t1.Gain.Vert.Bar,-1574.556338,-1574.617869,-1574.617869,-1574.556338,1,-1574.617869,-1574.556322,-1574.556322,-1574.556322,2,1.0,1.0,1.0,1.0,3.200000037395512e-05,0.995486507377219
chr01_g23415.t1.Gain.Vert.Bar,-2261.091342,-2261.091343,-2261.091343,-2261.091342,1,-2261.091343,-2261.091342,-2261.091343,-2261.091342,2,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g23418.t1.Gain.Vert.Bar,-670.590348,-670.590348,-670.590348,-670.590348,1,-670.590348,-670.590348,-670.590348,-670.590348,1,1.0,1.0,2.24635,1.0,0.0,1.0
chr01_g23420.t1.Gain.Vert.Bar,-4405.415497,-4405.454596,-4405.4155,-4405.415497,1,-4402.967343,-4402.967342,-4402.967343,-4402.967342,2,13.64384,13.64252,13.64603,13.64252,4.896310000000085,0.026914146749330833
chr01_g23422.t1.Gain.Vert.Bar,-3475.909446,-3475.909446,-3475.909446,-3475.909446,1,-3475.909447,-3475.909446,-3475.909446,-3475.909446,2,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g23423.t1.Gain.Vert.Bar,-1835.562819,-1835.562819,-1836.067341,-1835.562819,1,-1835.562819,-1835.562819,-1835.562819,-1835.562819,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g2361.t1.Gain.Vert.Bar,-5012.340521,-5012.32836,-5012.32836,-5012.32836,2,-5011.382061,-5011.384842,-5011.38206,-5011.38206,3,15.73636,15.26877,15.74655,15.74655,1.892600000001039,0.16890895869953687
chr01_g23717.t1.Gain.Vert.Bar,-4368.970429,-4368.970429,-4368.970429,-4368.970429,1,-4368.967072,-4368.967072,-4370.015956,-4368.967072,1,1.19823,1.19807,1.19817,1.19823,0.0067139999991923105,0.9346952198297539
chr01_g23723.t1.Gain.Vert.Bar,-579.918373,-579.918417,-579.918373,-579.918373,1,-579.918373,-579.918373,-579.918379,-579.918373,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g23923.t1.Gain.Vert.Bar,-1982.708646,-1982.708646,-1982.708646,-1982.708646,1,-1982.708646,-1982.708646,-1982.708646,-1982.708646,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g23925.t1.Gain.Vert.Bar,-1340.785563,-1340.785563,-1340.785563,-1340.785563,1,-1341.267023,-1341.267023,-1340.785563,-1340.785563,3,7.12459,1.0,23.22337,23.22337,0.0,1.0
chr01_g23926.t1.Gain.Vert.Bar,-1371.719039,-1371.438247,-1371.438246,-1371.438246,3,-1371.438247,-1371.719039,-1371.438247,-1371.438247,1,1.0,1.0,1.0,1.0,-2.000000222324161e-06,1.0
chr01_g24214.t1.Gain.Vert.Bar,-3413.523061,-3413.523061,-3413.523061,-3413.523061,1,-3410.433368,-3410.433368,-3410.433368,-3410.433368,1,999.0,999.0,999.0,999.0,6.179385999999795,0.0129247119535131
chr01_g24216.t1.Gain.Vert.Bar,-1597.366466,-1597.366468,-1597.366466,-1597.366466,1,-1597.366466,-1597.366466,-1597.366466,-1597.366466,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g24217.t1.Gain.Vert.Bar,-4132.499689,-4132.499687,-4132.499689,-4132.499687,2,-4132.499686,-4132.499708,-4132.499689,-4132.499686,1,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr01_g24219.t1.Gain.Vert.Bar,-2065.750091,-2065.750091,-2065.750091,-2065.750091,1,-2065.750091,-2065.750091,-2065.750095,-2065.750091,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g24221.t1.Gain.Vert.Bar,-952.605027,-952.605072,-952.605027,-952.605027,1,-949.876203,-949.876049,-949.876049,-949.876049,2,540.89782,540.93256,540.91476,540.93256,5.457955999999967,0.01947942045914692
chr01_g24223.t1.Gain.Vert.Bar,-5258.44836,-5258.44836,-5258.44836,-5258.44836,1,-5257.393992,-5257.393992,-5257.393992,-5257.393992,1,4.16954,4.16953,4.16938,4.16954,2.1087360000001354,0.1464602485620981
chr01_g24227.t1.Gain.Vert.Bar,-2597.838849,-2597.83872,-2597.838531,-2597.838531,3,-2597.838401,-2597.838401,-2597.838401,-2597.838401,1,1.0,1.0,1.0,1.0,0.00025999999979831045,0.9871350555231712
chr01_g24228.t1.Gain.Vert.Bar,-2630.82854,-2630.82854,-2630.82854,-2630.82854,1,-2630.82854,-2630.82854,-2630.82854,-2630.82854,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g24230.t1.Gain.Vert.Bar,-12072.415382,-12072.415422,-12072.415382,-12072.415382,1,-12072.415422,-12072.415419,-12072.415382,-12072.415382,3,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g24231.t1.Gain.Vert.Bar,-4287.39697,-4287.39697,-4287.39697,-4287.39697,1,-4287.396969,-4287.39697,-4287.39697,-4287.396969,1,1.0,1.0,1.0,1.0,1.999998858082108e-06,0.9988716215311596
chr01_g24233.t1.Gain.Vert.Bar,-4665.076786,-4665.07679,-4665.076786,-4665.076786,1,-4665.076788,-4665.076784,-4665.076786,-4665.076784,2,1.0,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr01_g24234.t1.Gain.Vert.Bar,-2672.332659,-2672.332659,-2672.332659,-2672.332659,1,-2670.625675,-2670.625675,-2670.625675,-2670.625675,1,13.4649,13.46462,13.46454,13.4649,3.41396800000075,0.06464682290693345
chr01_g24388.t1.Gain.Vert.Bar,-6984.694289,-6984.694289,-6984.694289,-6984.694289,1,-6984.694288,-6984.694287,-6984.694289,-6984.694287,2,1.0,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr01_g24393.t1.Gain.Vert.Bar,-8555.186003,-8555.185999,-8555.185986,-8555.185986,3,-8555.186002,-8555.186003,-8555.186429,-8555.186002,1,1.0,1.0,1.0,1.0,-3.199999991920777e-05,1.0
chr01_g24396.t1.Gain.Vert.Bar,-2520.341756,-2520.341756,-2520.341756,-2520.341756,1,-2518.608469,-2518.609102,-2518.608504,-2518.608469,1,225.2608,210.50794,224.40034,225.2608,3.466574000000037,0.0626208826497163
chr01_g24397.t1.Gain.Vert.Bar,-2994.135211,-2994.135211,-2994.135211,-2994.135211,1,-2993.483265,-2993.483265,-2993.483265,-2993.483265,1,11.62889,11.62996,11.63025,11.62889,1.3038919999999052,0.25350352700352424
chr01_g24402.t1.Gain.Vert.Bar,-1625.714306,-1625.714306,-1625.714306,-1625.714306,1,-1625.475872,-1625.475872,-1625.475872,-1625.475872,1,2.04098,2.04097,2.04098,2.04098,0.476868000000195,0.48984441941749735
chr01_g24403.t1.Gain.Vert.Bar,-803.183189,-803.183189,-803.183189,-803.183189,1,-802.876035,-802.876035,-802.876035,-802.876035,1,1.79508,1.79506,1.79508,1.79508,0.6143079999999372,0.4331703674842168
chr01_g24407.t1.Gain.Vert.Bar,-7634.054782,-7634.054783,-7634.054784,-7634.054782,1,-7634.05477,-7634.054781,-7634.054783,-7634.05477,1,1.0,1.0,1.0,1.0,2.4000000848900527e-05,0.9960911954708724
chr01_g24409.t1.Gain.Vert.Bar,-2206.205168,-2206.205168,-2206.205168,-2206.205168,1,-2206.205168,-2206.205168,-2206.205168,-2206.205168,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g24778.t1.Gain.Vert.Bar,-1209.498695,-1209.49873,-1209.498694,-1209.498694,3,-1209.427533,-1209.427499,-1209.427565,-1209.427499,2,2.83169,2.83181,2.83167,2.83181,0.1423899999999776,0.7059164950565071
chr01_g24820.t1.Gain.Vert.Bar,-937.305507,-937.305507,-937.305507,-937.305507,1,-937.305507,-937.305507,-937.305507,-937.305507,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g24823.t1.Gain.Vert.Bar,-2410.415684,-2410.415684,-2410.415684,-2410.415684,1,-2410.415684,-2410.415684,-2410.415684,-2410.415684,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g24824.t1.Gain.Vert.Bar,-1275.329323,-1275.329323,-1274.31835,-1274.31835,3,-1274.10571,-1274.10571,-1274.105838,-1274.10571,1,1.91968,1.91967,1.91968,1.91968,0.4252799999999297,0.5143141159536386
chr01_g24829.t1.Gain.Vert.Bar,-740.773581,-739.456584,-740.422277,-739.456584,2,-738.80888,-740.731212,-738.80888,-738.80888,1,13.1735,1.85077,13.17351,13.1735,1.2954079999999522,0.25505371194366516
chr01_g24830.t1.Gain.Vert.Bar,-1040.875308,-1040.875308,-1040.875308,-1040.875308,1,-1040.773045,-1040.773045,-1040.773045,-1040.773045,1,2.18058,2.18057,2.18058,2.18058,0.2045259999999871,0.6510921269592203
chr01_g24833.t1.Gain.Vert.Bar,-4493.342113,-4493.342113,-4493.342113,-4493.342113,1,-4487.417887,-4487.417933,-4487.417887,-4487.417887,1,32.08856,32.08798,32.08918,32.08856,11.84845200000018,0.0005770929798118378
chr01_g24900.t1.Gain.Vert.Bar,-6349.643223,-6349.643223,-6349.643223,-6349.643223,1,-6346.230358,-6346.230359,-6346.230354,-6346.230354,3,152.03748,152.04867,152.05111,152.05111,6.8257379999995464,0.008985342021204696
chr01_g24904.t1.Gain.Vert.Bar,-445.226185,-445.226185,-445.226185,-445.226185,1,-442.185465,-442.185465,-442.185472,-442.185465,1,999.0,999.0,999.0,999.0,6.08143999999993,0.013660937116161755
chr01_g25091.t1.Gain.Vert.Bar,-3311.606876,-3311.606876,-3311.606876,-3311.606876,1,-3311.606875,-3311.606876,-3311.606876,-3311.606875,1,1.0,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr01_g25102.t1.Gain.Vert.Bar,-2908.652793,-2908.626483,-2908.652793,-2908.626483,2,-2908.652794,-2908.652794,-2908.626483,-2908.626483,3,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g25103.t1.Gain.Vert.Bar,-1381.413125,-1381.413125,-1381.413125,-1381.413125,1,-1381.413519,-1381.413125,-1381.413125,-1381.413125,2,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g25288.t1.Gain.Vert.Bar,-3040.714337,-3040.714337,-3040.714337,-3040.714337,1,-3040.012547,-3040.012547,-3040.012547,-3040.012547,1,4.54948,4.54944,4.54929,4.54948,1.4035800000001473,0.2361250804810936
chr01_g25539.t1.Gain.Vert.Bar,-1016.148607,-1016.148607,-1016.148607,-1016.148607,1,-1016.148607,-1016.237828,-1016.148607,-1016.148607,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g25794.t1.Gain.Vert.Bar,-9284.984372,-9284.984371,-9284.984371,-9284.984371,2,-9284.980156,-9284.980152,-9284.980156,-9284.980152,2,1.72446,1.72517,1.72352,1.72517,0.008438000000751344,0.9268103951010439
chr01_g25821.t2.Gain.Vert.Bar,-1205.017445,-1205.017529,-1205.017422,-1205.017422,3,-1205.017341,-1205.017417,-1205.017364,-1205.017341,1,1.0,1.0,1.0,1.0,0.000161999999818363,0.9898448616913079
chr01_g25891.t1.Gain.Vert.Bar,-5364.766586,-5364.766586,-5364.766586,-5364.766586,1,-5364.766586,-5364.766586,-5364.766586,-5364.766586,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g25915.t1.Gain.Vert.Bar,-3173.868827,-3173.868827,-3173.868827,-3173.868827,1,-3173.868827,-3173.868827,-3173.868827,-3173.868827,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g25986.t1.Gain.Vert.Bar,-1670.765315,-1670.765315,-1670.765315,-1670.765315,1,-1670.765315,-1670.765315,-1670.765315,-1670.765315,1,1.0,1.0,4.04051,1.0,0.0,1.0
chr01_g25987.t1.Gain.Vert.Bar,-2527.485142,-2527.485142,-2527.485142,-2527.485142,1,-2527.485142,-2527.485142,-2527.485142,-2527.485142,1,1.0,1.0,1.0,1.0,0.0,1.0
chr01_g25988.t1.Gain.Vert.Bar,-4037.930234,-4037.930234,-4037.930234,-4037.930234,1,-4037.930246,-4037.930234,-4037.930239,-4037.930234,2,1.00094,1.0,1.00006,1.0,0.0,1.0
chr01_g25989.t1.Gain.Vert.Bar,-3828.799928,-3828.799929,-3828.799929,-3828.799928,1,-3828.79993,-3828.799929,-3828.799935,-3828.799929,2,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr01_g25990.t1.Gain.Vert.Bar,-1699.045858,-1699.045858,-1699.045858,-1699.045858,1,-1699.02156,-1699.02156,-1699.02156,-1699.02156,1,1.76246,1.76238,1.76244,1.76246,0.04859600000008868,0.8255245988451203
chr01_g25991.t1.Gain.Vert.Bar,-1914.023972,-1914.023972,-1914.023972,-1914.023972,1,-1913.868161,-1913.868161,-1913.868161,-1913.868161,1,7.89135,7.89126,7.89109,7.89135,0.3116219999997156,0.5766865628065482
