"Chr_Gene","foregroundomega","Adjusted_P_Value"
"chr12_g19049.t1",9.74663,0.223610041446905
"chr20_g49570.t1",29.87879,0.223610041446905
"chr20_g7566.t1",20.93844,0.223610041446905
"chr20_g2011.t1",235.45745,0.223747929671716
"chr02_g41083.t1",12.54325,0.226188257213227
"chr07_g8135.t1",42.84678,0.226821126482705
"chr09_g50440.t1",7.42412,0.22778168272627
"chr02_g50868.t1",69.18331,0.229427194176335
"chr10_g30699.t1",24.91687,0.229695511245493
"chr07_g56725.t1",5.9339,0.229907309813735
"chr15_g5844.t1",134.55117,0.230027324621107
"chr14_g52241.t1",999,0.230969713845823
"chr16_g55964.t1",16.09978,0.230969713845823
"chr03_g6595.t1",22.13947,0.231078428699761
"chr02_g33211.t1",26.74266,0.232017528065614
"chr03_g23103.t1",88.68978,0.232017528065614
"chr19_g51183.t1",35.57143,0.232017528065614
"chr12_g36392.t1",4.30246,0.232561799442132
"chr04_g36336.t1",12.58047,0.233734723039242
"chr03_g10449.t1",28.62198,0.235412754072579
"chr02_g33912.t1",8.71238,0.236438075948581
"chr12_g60886.t1",29.39836,0.236438075948581
"chr10_g50634.t1",46.24682,0.23859400672329
"chr03_g56924.t1",22.12633,0.239340341882588
"chr04_g12496.t1",12.16312,0.240096022011258
"chr01_g18352.t1",14.55064,0.240173860411776
"chr07_g35114.t1",18.02642,0.241628165203654
"chr17_g51082.t1",15.27942,0.242285771182928
"chr04_g58848.t1",84.64453,0.245344365452389
"chr03_g52582.t1",49.48503,0.245370002805264
"chr06_g11790.t1",243.02871,0.245370002805264
"chr11_g48614.t2",53.11044,0.245370002805264
"chr21_g9158.t1",46.9585,0.245370002805264
"chr09_g48803.t1",14.36091,0.245698877230158
"chr17_g58780.t1",3.42347,0.245698877230158
"chr16_g42135.t1",16.83626,0.246406851364349
"chr08_g40660.t1",999,0.247075767202722
"chr02_g50864.t1",10.39629,0.247585275715551
"chr03_g32457.t1",10.68628,0.250209033089481
"chr03_g18595.t1",999,0.251972482380628
"chr04_g52182.t1",146.37454,0.251972482380628
"chr24_g26121.t1",24.23992,0.251972482380628
"chr03_g13875.t1",67.98374,0.254076910355982
"chr08_g28508.t1",78.09785,0.254076910355982
"chr19_g15572.t1",128.93131,0.254076910355982
"chr04_g14275.t1",1,0.255021239311507
"chr09_g17380.t1",11.24774,0.255021239311507
"chr11_g39099.t1",23.03558,0.256129142083232
"chr16_g4253.t1",210.81851,0.256512201844813
"chr04_g21690.t1",5.14136,0.257003192599377
"chr17_g7996.t1",999,0.257003192599377
"chr06_g23461.t1",149.77575,0.257370574099871
"chr10_g41312.t1",999,0.260586609531219
"chr03_g1787.t1",11.65915,0.264667983919316
"chr04_g47693.t1",29.79647,0.264667983919316
"chr09_g16925.t1",30.48963,0.265088510573973
"chr23_g33611.t1",18.10968,0.265088510573973
"chr02_g39397.t1",10.81309,0.265199371748543
"chr13_g37382.t1",38.01334,0.266585977966018
"chr17_g40916.t1",5.72897,0.267097887293985
"chr12_g53126.t1",11.23632,0.267138624406453
"chr01_g24900.t1",152.05111,0.268247467159017
"chr02_g43002.t1",3.40563,0.268247467159017
"chr17_g23368.t1",15.57249,0.268247467159017
"chr23_g55925.t1",19.36461,0.268247467159017
"chr10_g54255.t1",66.55839,0.270117612311524
"chr17_g35988.t1",158.26479,0.271194814031771
"chr03_g29473.t1",7.41875,0.27137827301602
"chr23_g36262.t1",20.26424,0.272458857727708
"chr05_g60697.t1",22.79427,0.274294230210699
"chr23_g8320.t1",999,0.274904850177288
"chr07_g26017.t1",27.58079,0.275993502542586
"chr14_g29607.t1",999,0.275993502542586
"chr24_g42015.t1",3.15666,0.275993502542586
"chr18_g23164.t1",113.62649,0.276622859146284
"chr23_g57938.t1",5.89673,0.278044857960665
"chr21_g12385.t1",18.40092,0.278108694136318
"chr11_g17270.t1",9.01588,0.279876604031117
"chr23_g30504.t1",10.06479,0.279876604031117
"chr05_g27659.t1",19.93415,0.282083449521394
"chr06_g15879.t1",17.62103,0.282083449521394
"chr09_g49321.t1",155.75882,0.282083449521394
"chr10_g3933.t1",30.14612,0.282083449521394
"chr15_g60555.t1",27.6992,0.282083449521394
"chr23_g4278.t1",6.95192,0.282083449521394
"chr05_g50906.t1",153.91366,0.282252463654479
"chr13_g3560.t1",78.41135,0.282699119801534
"chr17_g26221.t1",20.30254,0.283077983119974
"chr11_g59917.t1",11.28219,0.284135303309148
"chr17_g9265.t1",14.42181,0.284135303309148
"chr02_g39994.t1",12.1165,0.285043296505545
"chr04_g58739.t1",39.51984,0.285301135497802
"chr06_g21702.t1",8.78077,0.285301135497802
"chr14_g23253.t1",28.52039,0.28779763086549
"chr03_g5829.t1",8.0875,0.288164872363607
"chr13_g36728.t1",64.86441,0.288632837197812
"chr01_g53280.t1",24.96271,0.289155378081204
"chr02_g52773.t1",88.11732,0.289155378081204
"chr03_g14175.t1",15.04632,0.289155378081204
"chr03_g49628.t1",3.80804,0.289155378081204
"chr06_g29578.t2",999,0.289155378081204
"chr07_g23816.t1",72.97011,0.289155378081204
"chr08_g12188.t1",16.83672,0.289155378081204
"chr10_g14769.t1",65.61007,0.289155378081204
"chr15_g39375.t1",5.74255,0.289155378081204
"chr16_g28621.t1",7.53026,0.289155378081204
"chr18_g4779.t1",21.62634,0.289155378081204
"chr20_g37141.t1",19.47,0.289155378081204
"chr14_g12559.t1",51.58555,0.289407542927167
"chr14_g216.t1",5.11426,0.290686312793336
"chr06_g41473.t1",20.8813,0.292155618146978
"chr13_g1980.t1",15.49363,0.292155618146978
"chr03_g32462.t1",15.72944,0.292615944846055
"chr03_g16298.t1",8.31888,0.293710137451103
"chr23_g22335.t1",24.11688,0.29497079955204
"chr12_g52406.t1",90.03524,0.298132990409967
"chr19_g32971.t1",6.3733,0.298132990409967
"chr11_g618.t1",269.65644,0.299030198712683
"chr21_g45164.t1",5.36365,0.299030198712683
"chr08_g34885.t1",999,0.300423712276126
"chr09_g3746.t1",7.80529,0.300423712276126
"chr15_g25682.t1",80.41642,0.300423712276126
"chr18_g23814.t1",28.37216,0.300423712276126
"chr22_g31345.t1",14.0167,0.302581730016439
"chr07_g2535.t1",999,0.304377570743815
"chr07_g15171.t1",7.52687,0.304874529503714
"chr12_g37426.t1",4.70799,0.304874529503714
"chr17_g58781.t1",6.45815,0.304874529503714
"chr20_g19691.t1",72.26437,0.304874529503714
"chr10_g54789.t1",76.45827,0.305032911438993
"chr03_g46929.t1",3.03949,0.305573259896727
"chr04_g29483.t4",501.43558,0.305573259896727
"chr22_g58204.t1",7.13407,0.305573259896727
"chr04_g15901.t1",12.56161,0.305613900150873
"chr07_g35466.t1",35.75997,0.305739588781912
"chr12_g54050.t1",42.18055,0.306035905459087
"chr18_g53009.t1",20.32611,0.306035905459087
"chr09_g48121.t1",88.27743,0.307454632453122
"chr02_g43032.t1",22.10199,0.309331677146178
"chr07_g11083.t1",105.01005,0.309391663670086
"chr17_g25975.t1",42.16145,0.310616760577195
"chr06_g1746.t1",999,0.311164897581724
"chr18_g41695.t1",7.99116,0.311769532877946
"chr21_g57724.t1",9.15345,0.311769532877946
"chr04_g52177.t1",4.2711,0.312122601364183
"chr02_g33927.t1",74.89655,0.312901547026778
"chr21_g46495.t1",14.6192,0.312901547026778
"chr09_g59707.t1",999,0.314003658859221
"chr08_g20226.t1",3.81227,0.314069372170958
"chr06_g19389.t1",12.53966,0.314558781538608
"chr06_g38113.t1",16.10875,0.315408927889839
"chr09_g50444.t1",6.64074,0.315408927889839
"chr06_g37719.t1",10.88889,0.315577293510479
"chr24_g24161.t1",4.96555,0.315577293510479
"chr15_g1035.t1",77.33659,0.317023783142734
"chr13_g4409.t1",20.01039,0.31704392779068
"chr21_g29490.t1",13.36044,0.31704392779068
"chr07_g23526.t1",24.16866,0.318026403808693
"chr09_g59479.t1",82.6464,0.319718381554598
"chr21_g7474.t1",33.15205,0.319718381554598
"chr04_g40756.t1",5.21237,0.319797068490797
"chr09_g33243.t1",8.67525,0.319797068490797
"chr05_g17967.t1",17.0636,0.32044648774055
"chr19_g51391.t1",23.84748,0.321364948786829
"chr22_g4157.t1",23.7712,0.322496929567114
"chr23_g6025.t1",53.14897,0.322628926224127
"chr18_g8237.t1",24.9747,0.325586964250229
"chr16_g21524.t1",10.36504,0.326458597739716
"chr03_g61248.t1",27.8803,0.32712124181234
"chr05_g13506.t1",21.41283,0.32712124181234
"chr10_g40166.t1",6.29927,0.32712124181234
"chr01_g24214.t1",999,0.328748897406785
"chr11_g38930.t1",42.89662,0.329683840306045
"chr15_g1029.t2",90.93073,0.3299310692659
"chr04_g55746.t1",17.68446,0.330690987157965
"chr11_g21657.t1",17.30555,0.331260071284727
"chr13_g10808.t1",26.68287,0.331472309560354
"chr14_g36477.t1",17.50459,0.331626087415807
"chr14_g12589.t1",999,0.335601419783152
"chr04_g33538.t1",35.18663,0.33564697670122
"chr15_g16578.t1",7.93482,0.336686361888731
"chr03_g20564.t1",8.50165,0.337835668992872
"chr08_g12184.t1",59.61881,0.338646161789499
"chr09_g1249.t1",11.97539,0.338692566323585
"chr01_g24904.t1",999,0.340326826822573
"chr02_g17664.t1",12.22621,0.340326826822573
"chr03_g59892.t1",22.13379,0.340326826822573
"chr04_g12521.t1",178.07553,0.340326826822573
"chr04_g36641.t1",8.17358,0.34071915332535
"chr15_g15055.t1",49.74861,0.341900329985502
"chr13_g14070.t1",23.05222,0.342564251842633
"chr02_g13741.t1",6.89855,0.344034689234751
"chr10_g8867.t1",33.43761,0.345833493843328
"chr14_g38693.t1",27.76281,0.347189672042705
"chr06_g53501.t1",46.07137,0.347820948799744
"chr17_g31017.t1",18.84494,0.34942797378743
"chr20_g6637.t1",12.25449,0.34942797378743
"chr02_g40049.t1",5.52053,0.352730524762726
"chr11_g53593.t1",24.18922,0.354429291204724
"chr01_g13713.t1",118.28664,0.355543208267987
"chr20_g37071.t1",31.00969,0.360188332517082
"chr16_g49708.t1",3.51439,0.360835363847469
"chr22_g57992.t1",6.05247,0.361257525878386
"chr14_g11087.t1",9.05037,0.363409041548212
"chr02_g20540.t1",50.06688,0.363487398716853
"chr05_g7399.t1",38.68248,0.363487398716853
"chr10_g48244.t1",27.32897,0.363487398716853
"chr14_g20751.t1",87.20952,0.363487398716853
"chr16_g33391.t1",3.6158,0.364467331340109
"chr19_g16132.t1",7.96732,0.364467331340109
"chr23_g43106.t1",23.31322,0.364467331340109
"chr11_g55247.t1",113.00347,0.364758372976892
"chr08_g12193.t1",23.20202,0.366209614795481
"chr03_g39386.t1",54.11717,0.368176172994448
"chr23_g59667.t1",8.59331,0.369617362339933
"chr01_g1152.t2",17.90372,0.369621930029949
"chr20_g8521.t1",999,0.369621930029949
"chr04_g23891.t1",999,0.370426563411124
"chr05_g60432.t1",94.94316,0.370426563411124
"chr07_g18909.t1",24.75063,0.370426563411124
"chr11_g40532.t1",68.01016,0.370426563411124
"chr12_g61094.t1",113.74915,0.370426563411124
"chr16_g16088.t1",8.53609,0.370426563411124
"chr05_g29825.t1",999,0.370898813096217
"chr02_g43177.t1",4.20984,0.372557986183216
"chr04_g36967.t1",20.17189,0.372557986183216
"chr04_g5154.t1",15.27202,0.372557986183216
"chr15_g34592.t1",29.73032,0.372557986183216
"chr12_g31006.t1",9.00877,0.373844886924666
"chr10_g23306.t1",27.91408,0.374576943276958
"chr07_g23336.t1",163.01655,0.375457608772634
"chr14_g58184.t1",999,0.375838426742644
"chr15_g29015.t1",15.25656,0.375838426742644
"chr02_g11942.t1",999,0.376006642722665
"chr24_g11328.t1",999,0.377107950188757
"chr13_g36738.t1",51.7757,0.377251034359704
"chr13_g57636.t1",63.70491,0.377759123211521
"chr10_g57281.t1",78.8469,0.377797558130559
"chr07_g42450.t1",10.26795,0.379024607347333
"chr13_g35519.t1",29.21787,0.379024607347333
"chr14_g26615.t1",5.77552,0.379024607347333
"chr18_g41778.t1",28.63553,0.379024607347333
"chr18_g4291.t1",30.61174,0.379024607347333
"chr19_g35126.t1",17.79654,0.379024607347333
"chr07_g58612.t1",8.94528,0.379732698460079
"chr10_g61120.t1",32.0254,0.380544626589633
"chr08_g60385.t1",2.97175,0.380627661331702
"chr18_g14646.t1",999,0.380811483775088
"chr16_g2596.t1",24.41078,0.381404048203989
"chr04_g60317.t1",6.51516,0.382401513730452
"chr04_g6708.t1",54.32144,0.382401513730452
"chr06_g3589.t1",392.12885,0.382401513730452
"chr08_g33858.t1",33.56494,0.382401513730452
"chr10_g34982.t1",39.81893,0.382401513730452
"chr11_g49727.t1",30.55741,0.382401513730452
"chr15_g24689.t1",78.24878,0.382401513730452
"chr16_g58919.t1",15.93745,0.382401513730452
"chr22_g6081.t1",64.94706,0.382401513730452
"chr24_g19855.t1",67.80176,0.382401513730452
"chr05_g6032.t1",36.64827,0.387034288549765
"chr19_g13916.t1",38.19365,0.387034288549765
"chr24_g42788.t1",26.48201,0.387034288549765
"chr16_g4170.t1",62.57476,0.387439286909277
"chr23_g22347.t1",9.57656,0.389001090863558
"chr06_g4018.t1",11.62571,0.391805065395943
"chr10_g56384.t1",31.90311,0.391805065395943
"chr16_g35345.t1",34.90608,0.391805065395943
"chr13_g41455.t1",14.13113,0.39363296977937
"chr03_g37274.t1",15.52484,0.395433884406903
"chr18_g27801.t1",105.43552,0.396164458850615
"chr04_g57728.t1",41.24581,0.397060172772853
"chr02_g47349.t1",999,0.397148319182289
"chr16_g36357.t1",26.24869,0.397148319182289
"chr04_g8103.t1",10.7033,0.398365561479039
"chr07_g23820.t1",27.62453,0.398365561479039
"chr09_g60282.t1",10.06167,0.398365561479039
"chr19_g55809.t1",56.24507,0.398365561479039
"chr23_g13683.t1",90.67061,0.403020460673161
"chr03_g15796.t1",22.41349,0.403132357859113
"chr14_g39001.t1",39.16227,0.403132357859113
"chr16_g22399.t1",7.00865,0.403132357859113
"chr08_g13068.t1",143.88553,0.403152547908037
"chr19_g35124.t1",34.05804,0.403152547908037
"chr23_g31713.t1",5.04278,0.403152547908037
"chr18_g53689.t1",37.70992,0.403353028809806
"chr11_g54697.t1",20.55068,0.40419695766008
"chr21_g33722.t1",35.26639,0.405687654648306
"chr14_g30122.t1",137.90601,0.406774992556041
"chr11_g29031.t1",80.70898,0.407038506199447
"chr14_g36476.t1",87.2088,0.407038506199447
"chr03_g20003.t1",105.85895,0.407068866536385
"chr10_g48744.t1",7.80189,0.410330192515732
"chr22_g22126.t1",23.25684,0.412676786113534
"chr18_g36628.t1",78.4018,0.413946690677833
"chr18_g37601.t1",14.49873,0.414305220375124
"chr14_g21839.t1",46.9616,0.415476325861021
"chr20_g14733.t1",151.35012,0.415476325861021
"chr20_g37137.t1",999,0.415476325861021
"chr01_g24221.t1",540.93256,0.419854274891926
"chr03_g15799.t1",999,0.419854274891926
"chr03_g60579.t1",26.07925,0.419854274891926
"chr15_g11662.t1",179.39335,0.419854274891926
"chr21_g40407.t1",8.63571,0.419854274891926
"chr11_g44484.t1",9.22464,0.420034861265062
"chr10_g31267.t1",51.65337,0.420082422928806
"chr10_g31410.t1",4.29351,0.423221342075063
"chr18_g14684.t1",17.74039,0.423221342075063
"chr01_g6396.t1",999,0.423503451459659
"chr06_g17298.t1",6.8503,0.424464211353529
"chr11_g34059.t1",23.15491,0.424464211353529
"chr07_g50293.t1",107.49278,0.424465484389047
"chr23_g7826.t1",7.69835,0.426403693594699
"chr11_g58075.t1",29.39853,0.42640448225249
"chr14_g8491.t1",10.00482,0.42640448225249
"chr21_g26660.t1",1,0.426485408365662
"chr02_g49933.t1",56.69682,0.42669911723758
"chr09_g48727.t1",58.18647,0.42669911723758
"chr10_g37790.t1",28.58343,0.42669911723758
"chr12_g17151.t1",999,0.42669911723758
"chr17_g6345.t1",999,0.42669911723758
"chr08_g13224.t1",11.5682,0.426740600937686
"chr01_g21727.t1",999,0.426996004198194
"chr14_g27847.t1",10.84021,0.427362372255886
"chr04_g38207.t1",5.0682,0.427856513878715
"chr16_g49168.t1",6.88478,0.427856513878715
"chr02_g48343.t1",11.63458,0.429425614351289
"chr09_g10287.t1",8.34445,0.430395349239543
"chr08_g3687.t1",7.94056,0.430909157276866
"chr11_g32310.t1",7.20242,0.431843035358062
"chr11_g167.t1",5.16768,0.43377626360745
"chr20_g19697.t1",20.55124,0.43377626360745
"chr11_g47790.t1",71.04091,0.435555817818323
"chr02_g18976.t1",4.86854,0.435756455144814
"chr02_g46824.t1",7.61155,0.435756455144814
"chr11_g159.t1",20.79501,0.437697635445945
"chr24_g7606.t1",44.99272,0.438521967807303
"chr02_g56880.t1",8.51601,0.439853059738242
"chr07_g22560.t1",7.79217,0.439853059738242
"chr12_g42335.t1",88.66791,0.440198523704781
"chr19_g34400.t1",7.61117,0.440198523704781
"chr03_g22369.t1",184.86247,0.441586550819686
"chr04_g40138.t1",63.31772,0.441586550819686
"chr12_g32410.t1",53.79826,0.441586550819686
"chr23_g7861.t1",12.54303,0.441586550819686
"chr03_g49278.t1",27.00725,0.442227966253011
"chr04_g27424.t1",9.73053,0.442227966253011
"chr04_g41627.t1",3.80896,0.442227966253011
"chr04_g10202.t1",6.4384,0.442646705730666
"chr10_g41820.t1",4.58182,0.442646705730666
"chr24_g14295.t1",7.34855,0.442646705730666
"chr07_g46506.t1",28.49496,0.445144744271479
"chr12_g24503.t1",135.53171,0.446309538386255
"chr06_g5901.t1",19.15965,0.448665758477905
"chr06_g6403.t1",1.05092,0.448665758477905
"chr12_g41935.t1",5.04171,0.448665758477905
"chr23_g27743.t1",9.42747,0.451761253502178
"chr01_g26265.t1",3.92292,0.452389235137437
"chr13_g2522.t1",23.95254,0.453087006142181
"chr03_g9685.t1",3.39908,0.453647712683104
"chr05_g59777.t1",37.7694,0.453647712683104
"chr14_g50485.t1",7.68538,0.453647712683104
"chr19_g51175.t1",10.95165,0.453647712683104
"chr22_g18156.t1",13.91993,0.453647712683104
"chr24_g5245.t1",7.17574,0.453647712683104
"chr03_g42085.t1",14.20843,0.455509076472667
"chr22_g22014.t1",22.63089,0.455509076472667
"chr13_g14541.t1",7.07994,0.456145387848176
"chr12_g46285.t1",3.8979,0.456333931341561
"chr23_g22339.t1",31.26655,0.456399135606984
"chr11_g38155.t1",11.47291,0.456831815817717
"chr09_g57869.t2",49.34975,0.457212350653633
"chr10_g40975.t1",19.02872,0.457929512675891
"chr08_g55690.t1",50.88663,0.459360860563729
"chr14_g42141.t1",9.62647,0.459360860563729
"chr14_g42514.t1",9.82791,0.459360860563729
"chr17_g23857.t1",41.18615,0.459360860563729
"chr19_g28816.t1",20.79894,0.459360860563729
"chr03_g19999.t1",13.30532,0.460308776920199
"chr11_g61328.t1",107.06434,0.460308776920199
"chr09_g57884.t1",43.25475,0.460568593683403
"chr10_g60014.t1",14.35569,0.460568593683403
"chr12_g40233.t1",132.49532,0.460568593683403
"chr12_g53627.t1",65.82693,0.460568593683403
"chr13_g15558.t1",533.34119,0.460568593683403
"chr14_g27249.t1",999,0.460568593683403
"chr18_g59803.t1",39.43613,0.460568593683403
"chr04_g10557.t1",27.79192,0.460938389876218
"chr22_g31346.t1",21.17784,0.460938389876218
"chr03_g43340.t1",4.68014,0.462264732674733
"chr06_g13289.t1",40.73621,0.462593805848335
"chr13_g20143.t1",12.3422,0.463423402681683
"chr01_g8792.t1",999,0.464766730810692
"chr03_g41331.t1",8.07947,0.464766730810692
"chr07_g7222.t1",4.49636,0.464766730810692
"chr10_g49454.t1",7.96525,0.465202663590122
"chr10_g57068.t1",999,0.465202663590122
"chr20_g2545.t1",60.70226,0.465202663590122
"chr05_g59778.t1",20.77137,0.465358502680806
"chr18_g27798.t1",205.60293,0.465358502680806
"chr02_g41910.t1",4.11272,0.465419242094578
"chr08_g44615.t1",999,0.465419242094578
"chr13_g41323.t1",17.07357,0.465419242094578
"chr08_g12759.t1",999,0.466533148917517
"chr10_g51054.t1",37.44845,0.466533148917517
"chr11_g40531.t1",23.49236,0.466533148917517
"chr15_g1316.t1",46.12921,0.466533148917517
"chr18_g40898.t1",6.02167,0.466533148917517
"chr23_g49989.t1",5.11643,0.466533148917517
"chr15_g38492.t1",36.74778,0.466770963679664
"chr10_g3858.t1",14.75513,0.468631020644605
"chr12_g56751.t1",97.61421,0.468631020644605
"chr05_g26280.t1",999,0.469328475739522
"chr05_g42126.t1",15.22922,0.469328475739522
"chr13_g12460.t1",26.53136,0.470402789501985
"chr23_g52671.t1",274.21521,0.471504217642331
"chr03_g9056.t1",13.32329,0.47405243377223
"chr13_g47453.t1",27.95829,0.474518549884533
"chr07_g56738.t1",12.70787,0.47468791190379
"chr14_g14497.t1",22.73741,0.474876523438716
"chr07_g50310.t1",3.54233,0.476378020454356
"chr08_g2051.t1",8.01156,0.47760910415764
"chr06_g21850.t1",9.62835,0.478083196124297
"chr06_g8905.t1",999,0.478083196124297
"chr08_g24630.t1",12.02972,0.478083196124297
"chr15_g16568.t1",1,0.478083196124297
"chr24_g33565.t1",9.80357,0.478083196124297
"chr03_g21527.t2",999,0.4786486380453
"chr16_g3922.t1",7.23621,0.479161061327063
"chr05_g318.t1",37.02447,0.481464006416775
"chr03_g27521.t1",40.09828,0.481618389494067
"chr13_g23693.t1",50.89467,0.481618389494067
"chr21_g7471.t1",9.15953,0.481618389494067
"chr06_g4844.t1",55.60127,0.481979516119733
"chr24_g12905.t1",27.79774,0.481979516119733
"chr02_g46851.t1",8.27455,0.483118781065794
"chr05_g25167.t1",8.36988,0.484263692274748
"chr12_g28571.t1",49.61451,0.485021928020388
"chr18_g37457.t1",8.97194,0.487147401498893
"chr19_g51241.t1",38.66369,0.487147401498893
"chr19_g51692.t1",11.47613,0.487147401498893
"chr05_g60759.t1",7.11221,0.487284440527036
"chr08_g51283.t1",5.77585,0.487284440527036
"chr11_g55781.t1",999,0.487284440527036
"chr13_g42448.t1",18.08691,0.487284440527036
"chr10_g14775.t1",16.36431,0.487327327001602
"chr02_g53471.t1",27.78239,0.487501542262664
"chr18_g33625.t1",11.8143,0.487501542262664
"chr04_g8173.t1",2.51473,0.489369538775953
"chr05_g10932.t1",5.17242,0.492048922352853
"chr10_g8927.t1",76.59017,0.492608166811379
"chr01_g23420.t1",13.64252,0.492651315113152
"chr02_g11121.t1",12.04992,0.492651315113152
"chr19_g15563.t1",8.20513,0.492651315113152
"chr19_g39165.t1",6.93952,0.492651315113152
"chr12_g8449.t1",8.19407,0.493639782676862
"chr05_g46679.t1",8.96414,0.493733199111025
"chr22_g24856.t1",6.54258,0.49512818405025
"chr07_g15332.t1",41.56912,0.496477831195661
"chr06_g5896.t1",11.02764,0.496935122156624
"chr07_g33970.t1",28.90927,0.496935122156624
"chr07_g53691.t1",46.11339,0.496935122156624
